company_name	hw_job_url
株式会社ライフテラスうらにし	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011566761&kJKbn=1&fullPart=1
株式会社　偕生ケアサービス	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010710461&kJKbn=1&fullPart=1
有限会社　はっぴー　デイサービスはっぴー前川	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011878261&kJKbn=1&fullPart=1
医療法人　緑水会　宜野湾記念病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702007082661&kJKbn=1&fullPart=1
医療法人球陽会　海邦病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006858761&kJKbn=1&fullPart=1
株式会社　薬正堂　介護付き高齢者住宅すこやかの森　ヴィラ北谷	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005733861&kJKbn=1&fullPart=1
（医）タピック　沖縄リハビリテーションセンター病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702007279961&kJKbn=1&fullPart=1
社会福祉法人　偕生会　羽地苑	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001488061&kJKbn=1&fullPart=1
医療法人　博寿会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001751861&kJKbn=1&fullPart=1
社会福祉法人水寿会\n特別養護老人ホーム瑞穂の郷	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001756661&kJKbn=1&fullPart=1
社会福祉法人　栄寿の会　【栄寿園】	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001232561&kJKbn=1&fullPart=1
有限会社　やすらぎ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001234761&kJKbn=1&fullPart=1
合同会社にぬふぁぶし　　　　　　　　　　　　　　　　　　　　\n【デイサービスはねじ　パイパイ／ばん’ず】	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001153461&kJKbn=1&fullPart=1
社会福祉法人　希望ケ丘	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001209361&kJKbn=1&fullPart=1
株式会社　ゆいケアサービス	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001224061&kJKbn=1&fullPart=1
合同会社あやかり　デイサービスセンター　にぃふぁいゆー	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001243561&kJKbn=1&fullPart=1
合同会社四つ竹　デイサービス　ハピネス平真	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001245761&kJKbn=1&fullPart=1
医療法人上善会　老人保健施設　聖紫花の杜	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001293261&kJKbn=1&fullPart=1
医療法人徳洲会　石垣島徳洲会病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001296761&kJKbn=1&fullPart=1
株式会社　りゅうせきケアプロ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010469561&kJKbn=1&fullPart=1
株式会社くくるの会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011408561&kJKbn=1&fullPart=1
沖縄県社会福祉事業団　よみたん救護園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006991661&kJKbn=1&fullPart=1
合同会社　寿福祉会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006995761&kJKbn=1&fullPart=1
株式会社　こころ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001699061&kJKbn=1&fullPart=1
株式会社　西風	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011249461&kJKbn=1&fullPart=1
有限会社　友誠	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010250561&kJKbn=1&fullPart=1
有限会社　シルバーサポート	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011309361&kJKbn=1&fullPart=1
合同会社寿愛マツザキ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006932061&kJKbn=1&fullPart=1
社会福祉法人　松籟会　特別養護老人ホ－ム　かりゆしぬ村	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001691661&kJKbn=1&fullPart=1
社会福祉法人　喜寿会　特別養護老人ホーム小谷園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011181661&kJKbn=1&fullPart=1
株式会社　あお	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006068861&kJKbn=1&fullPart=1
医療法人　琉心会　高齢者ハウスりゅうしん	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001680161&kJKbn=1&fullPart=1
有限会社　フィーチャー企画　デイサービスみかん西原	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701011063461&kJKbn=1&fullPart=1
合同会社　祥園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006827061&kJKbn=1&fullPart=1
有限会社　ソーシャルサービス周　　デイサービスセンタースイム	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006777861&kJKbn=1&fullPart=1
合資会社　湯果報	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006809961&kJKbn=1&fullPart=1
医療法人　善孜会　新川クリニック	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010816561&kJKbn=1&fullPart=1
医療法人　陽心会　大道中央病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010881561&kJKbn=1&fullPart=1
株式会社　ＫＨＭ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006724461&kJKbn=1&fullPart=1
合同会社たんでぃがーたんでぃ　【デイサービス　んーながうまり\nさとぅ】	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001168661&kJKbn=1&fullPart=1
医療法人　助和の会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010728461&kJKbn=1&fullPart=1
株式会社　ゆいまーる　デイサービス　かりゆしプラザ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010239161&kJKbn=1&fullPart=1
株式会社　宙伸\nデイサービス宙伸みやざと	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001481261&kJKbn=1&fullPart=1
株式会社　入西門	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001609661&kJKbn=1&fullPart=1
株式会社　どりーむ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006611461&kJKbn=1&fullPart=1
株式会社　雄美会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006624061&kJKbn=1&fullPart=1
医療法人　祥杏会\n　おもろまちメディカルセンター	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010481161&kJKbn=1&fullPart=1
有限会社　パロス	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010506661&kJKbn=1&fullPart=1
株式会社医療看護はまむや　ナーシングホームさくら	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010521661&kJKbn=1&fullPart=1
株式会社ＳＯＲＡアカデミーサポート訪問看護ステーション宙ＳＯ\nＲＡ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010542861&kJKbn=1&fullPart=1
（社福）おきなわ長寿会　特別養護老人ホームおきなわ長寿苑	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006600661&kJKbn=1&fullPart=1
株式会社　弘春会　グループホームくしばる	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010251461&kJKbn=1&fullPart=1
医療法人徳洲会　南部徳洲会病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010375961&kJKbn=1&fullPart=1
社会福祉法人光和会　特別養護老人ホーム光が丘	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005634561&kJKbn=1&fullPart=1
株式会社　まなざし	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006491561&kJKbn=1&fullPart=1
一般社団法人　八重山地域リハビリテーション支援ユニット	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001061861&kJKbn=1&fullPart=1
合同会社　沖縄介護サポートサービス	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006402861&kJKbn=1&fullPart=1
社会福祉法人　善隣福祉会　特別養護老人ホーム　白浜の里愛誠園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006417561&kJKbn=1&fullPart=1
特定非営利活動法人Ｔｏｉ　Ｔｏｉ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006443461&kJKbn=1&fullPart=1
株式会社　リンクス　メディケアハウス寄宮	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010046161&kJKbn=1&fullPart=1
医療法人おもと会　プレモ在宅クリニック３Ｆ\n　　　　　　　　　Ｐｏｗｅｒ　ＬａｂＯ（デイサービス）２Ｆ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010131961&kJKbn=1&fullPart=1
医療法人　新緑会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006344661&kJKbn=1&fullPart=1
社福）賢儀天寿会　特別養護老人ホーム平和の村	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006355461&kJKbn=1&fullPart=1
株式会社　リンクス	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701010060861&kJKbn=1&fullPart=1
医療法人安心会　デイサービスセンターはる	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006289161&kJKbn=1&fullPart=1
株式会社　ＪＵＮ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006309061&kJKbn=1&fullPart=1
社会医療法人　仁愛会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009204261&kJKbn=1&fullPart=1
医療法人　おもと会　大浜第二病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009944061&kJKbn=1&fullPart=1
医療法人寿仁会　ユートピア沖縄	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008915961&kJKbn=1&fullPart=1
社会福祉法人喜寿会　特別養護老人ホーム福寿園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005741861&kJKbn=1&fullPart=1
株式会社　憩	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005995161&kJKbn=1&fullPart=1
医療法人　センダン北上中央病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006198761&kJKbn=1&fullPart=1
合同会社　サンサン	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006228861&kJKbn=1&fullPart=1
医療法人はごろも会　那覇ゆい病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009622361&kJKbn=1&fullPart=1
合同会社トリニティ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009714861&kJKbn=1&fullPart=1
株式会社シルバー・サポート　グラットホーム　パステル	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006146461&kJKbn=1&fullPart=1
医療法人ユカリア沖縄　かんな病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005916461&kJKbn=1&fullPart=1
医療法人緑の会　介護老人保健施設　いしがき太陽の里	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4705001007661&kJKbn=1&fullPart=1
ライフ・ケア株式会社	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009488361&kJKbn=1&fullPart=1
社会福祉法人　麗峰会　特別養護老人ホームつじまち	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009495061&kJKbn=1&fullPart=1
社会福祉法人　沖縄県社会福祉事業団　沖縄療育園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009507861&kJKbn=1&fullPart=1
合同会社　寛	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009564861&kJKbn=1&fullPart=1
株式会社　絆	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702006001961&kJKbn=1&fullPart=1
社会福祉法人美健会　\n特別養護老人ホーム　久辺の里	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001430261&kJKbn=1&fullPart=1
有限会社　ホームケアサービス　デイサービスセンター　まごころ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001057461&kJKbn=1&fullPart=1
有限会社ケアステーション花織	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005943961&kJKbn=1&fullPart=1
合同会社樹　デイサービス　パキラ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005979161&kJKbn=1&fullPart=1
医療法人安心会　愛聖クリニック　泡瀬北デイサービスセンター	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005983461&kJKbn=1&fullPart=1
有限会社　大雅	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008983161&kJKbn=1&fullPart=1
医療法人　誠和会\n老人保健施設シルバーピアしきな	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009024061&kJKbn=1&fullPart=1
社会福祉法人　以和貴会　サンテラス西崎\n住宅型有料老人ホーム	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009112361&kJKbn=1&fullPart=1
株式会社　やさしい手　沖縄	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701009117761&kJKbn=1&fullPart=1
合同会社　ナーシングケアハウスぷくじ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005649361&kJKbn=1&fullPart=1
有限会社ふくよか	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008634761&kJKbn=1&fullPart=1
（有）ドッグスハンド	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008717161&kJKbn=1&fullPart=1
社会福祉法人乙羽会　グリーンハウス与原	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008724961&kJKbn=1&fullPart=1
社会福祉法人　憲寿会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008896961&kJKbn=1&fullPart=1
有限会社　シルバーケア夢	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008938461&kJKbn=1&fullPart=1
有限会社　スマイルケア	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701008993661&kJKbn=1&fullPart=1
合同会社しずかな　デイサービスウルルン	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005557861&kJKbn=1&fullPart=1
社会福祉法人　沖縄中央福祉会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005594261&kJKbn=1&fullPart=1
なせばなる株式会社	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005605061&kJKbn=1&fullPart=1
株式会社　Ｊステップ　デイサービスせせらぎ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005636761&kJKbn=1&fullPart=1
Ｇライフサポート株式会社	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005653861&kJKbn=1&fullPart=1
合同会社　シンフォニー	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702005698361&kJKbn=1&fullPart=1
国立療養所　沖縄愛楽園	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703001319261&kJKbn=1&fullPart=1
合同会社　ひまわり	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704000982861&kJKbn=1&fullPart=1
グループホームいろは	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001013561&kJKbn=1&fullPart=1
株式会社　ケアサービス豊見	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701015862761&kJKbn=1&fullPart=1
株式会社ルフト・メディカルケア　沖縄支店	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701015758761&kJKbn=1&fullPart=1
合同会社　恵笑	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701017260061&kJKbn=1&fullPart=1
社会福祉法人　大立福祉会【介護老人福祉施設　しもじ長生園等】	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001951961&kJKbn=1&fullPart=1
株式会社　ケアサポート	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701017143961&kJKbn=1&fullPart=1
有限会社　なんくる	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701017174561&kJKbn=1&fullPart=1
合資会社　さくらケアステーション	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702010795361&kJKbn=1&fullPart=1
株式会社　琉愛會　デイサービスセンター琉愛	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016995561&kJKbn=1&fullPart=1
株式会社爽やかな風沖縄　デイサービスみらい	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701017065061&kJKbn=1&fullPart=1
有限会社　沖縄介護センター	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016956761&kJKbn=1&fullPart=1
株式会社　ＹМＴ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016642761&kJKbn=1&fullPart=1
合同会社　潮音　有料老人ホームちゅら凪	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016492961&kJKbn=1&fullPart=1
株式会社　りゅうせきケアプロ　介護付有料老人ホーム　特定施設\nひまわり	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016511761&kJKbn=1&fullPart=1
株式会社　いちまん会　デイサービス　いちまん	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016563861&kJKbn=1&fullPart=1
株式会社シルバーサポートでいご	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016339661&kJKbn=1&fullPart=1
有限会社青の空　デイサービス陽だまりの丘	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701016362061&kJKbn=1&fullPart=1
嘉手納町役場	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702010232161&kJKbn=1&fullPart=1
サラ合同会社	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702010341261&kJKbn=1&fullPart=1
社会福祉法人　ムサアザ福祉会　【ふれあいの里／ケアハウスいけ\nむら／いけむら保育園／いけむらこども園】	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4704001836461&kJKbn=1&fullPart=1
有限会社　くばの里	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702010016961&kJKbn=1&fullPart=1
有限会社　介護サービスセンター　桃原	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702010000061&kJKbn=1&fullPart=1
合同会社　琉　（デイサービス孫の手）	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701015687161&kJKbn=1&fullPart=1
医療法人晴明会　糸満晴明病院	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701015693861&kJKbn=1&fullPart=1
社会福祉法人　那覇市社会福祉協議会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701015646361&kJKbn=1&fullPart=1
社会福祉法人　水寿会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702009906361&kJKbn=1&fullPart=1
今帰仁村社会福祉協議会	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703002323761&kJKbn=1&fullPart=1
合同会社介護サービスひがし	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703002329661&kJKbn=1&fullPart=1
合同会社Ｒｉｇｈｔｅｏｕｓ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702011089061&kJKbn=1&fullPart=1
株式会社　愛まーる	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701017926961&kJKbn=1&fullPart=1
有限会社　ほしくぼ	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4703002710761&kJKbn=1&fullPart=1
合同会社Ｊｏｉｎｔ　Ｓａｕｃｅ　デイサービス　ぽかぽか	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702011297861&kJKbn=1&fullPart=1
株式会社　エールサポート	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4702011407761&kJKbn=1&fullPart=1
株式会社　ケア琉球　有料老人ホームペリー館　デイサービスペリ\nー	https://www.hellowork.mhlw.go.jp/kensaku/GECA110010.do?screenId=GECA110010&action=dispDetailBtn&kJNo=4701018454161&kJKbn=1&fullPart=1
